"Source","Target"
"ALC","IBZ"
"ALC","ORY"
"AMS","BIO"
"BCN","BES"
"BCN","BIO"
"BCN","BOD"
"BCN","BRI"
"BCN","CTA"
"BCN","CWL"
"BCN","DBV"
"BCN","DKR"
"BCN","DRS"
"BCN","DTM"
"BCN","FLR"
"BCN","GOA"
"BCN","GRX"
"BCN","LCG"
"BCN","LEI"
"BCN","LEJ"
"BCN","LIL"
"BCN","MLA"
"BCN","MRS"
"BCN","NAP"
"BCN","NTE"
"BCN","NUE"
"BCN","ORY"
"BCN","OVD"
"BCN","PMO"
"BCN","PSA"
"BCN","RAK"
"BCN","RNS"
"BCN","SVG"
"BCN","TLS"
"BCN","VCE"
"BCN","VGO"
"BIO","FUE"
"BIO","LCG"
"BIO","LHR"
"BIO","MXP"
"BIO","ORY"
"BIO","SVQ"
"BIO","TXL"
"BLQ","ORY"
"BRI","FLR"
"BRU","SCQ"
"CAG","FLR"
"CDG","OVD"
"CDG","SCQ"
"CPH","FLR"
"DME","PMI"
"FLR","LGW"
"FLR","MAD"
"FLR","ORY"
"FLR","TXL"
"LCG","LHR"
"LCG","SVQ"
"LPA","ORY"
"LYS","PMI"
"ORY","VLC"
"OVD","SVQ"
"PMI","TLS"
"ARN","EBL"
"CDG","KEF"
"CPH","KEF"
"KEF","LGW"
"RIX","TFS"
"BJL","FNA"
"COO","DKR"
"COO","LOS"
"JNB","LOS"
"ESB","IKA"
"IKA","KUL"
"IKA","NJF"
"BCN","BUD"
"BCN","SOF"
"BCN","VNO"
"BEG","LCA"
"BGO","RIX"
"BUD","LTN"
"BUD","MAD"
"BUD","MLA"
"BUD","TLV"
"BUD","WAW"
"FCO","WAW"
"GVA","OTP"
"HEH","MDL"
"HEH","RGN"
"MDL","NYU"
"NYU","HEH"
"NYU","RGN"
"IST","KGL"
"JNB","KGL"
"ABZ","BGO"
"AES","BGO"
"BGO","TRF"
"BOO","TOS"
"BOO","TRD"
"CPH","KRS"
"CPH","TRF"
"GOT","OSL"
"SVG","FRO"
"TOS","TRD"
"TRF","SVG"
"EIS","SXM"
"NEV","SKB"
"SKB","SXM"
"ABQ","LAS"
"ABQ","MCI"
"ABQ","MDW"
"ABQ","PDX"
"ALB","BWI"
"ALB","FLL"
"ALB","MDW"
"ALB","TPA"
"AMA","DAL"
"AUS","ELP"
"AUS","EWR"
"AUS","HRL"
"AUS","MDW"
"AUS","OAK"
"AUS","SJC"
"BDL","BWI"
"BDL","FLL"
"BDL","MDW"
"BHM","BWI"
"BHM","DAL"
"BHM","LAS"
"BHM","TPA"
"BNA","BWI"
"BNA","CHS"
"BNA","CLE"
"BNA","DTW"
"BNA","HOU"
"BNA","MDW"
"BNA","PIT"
"BNA","TPA"
"BOI","LAS"
"BOS","CAK"
"BOS","HOU"
"BOS","MDW"
"BUF","BWI"
"BUF","FLL"
"BUF","MDW"
"BUR","DEN"
"BUR","LAS"
"BWI","ABQ"
"BWI","AUS"
"BWI","CMH"
"BWI","DAY"
"BWI","FNT"
"BWI","IND"
"BWI","ISP"
"BWI","MCO"
"BWI","MDW"
"BWI","MEM"
"BWI","MHT"
"BWI","MSY"
"BWI","ORF"
"BWI","PIT"
"BWI","PVD"
"BWI","PWM"
"BWI","ROC"
"BWI","RSW"
"BWI","SAN"
"BWI","SAT"
"BWI","SDF"
"BWI","SJU"
"BWI","STL"
"BWI","TPA"
"CAK","LGA"
"CAK","MCO"
"CAK","TPA"
"CHS","BWI"
"CHS","MDW"
"CLE","LAS"
"CLE","MDW"
"CLT","MDW"
"CMH","MCO"
"CMH","MDW"
"CMH","RSW"
"CMH","STL"
"DAL","AUS"
"DAL","HOU"
"DAL","LBB"
"DAL","LIT"
"DAL","MAF"
"DAL","MCI"
"DAL","MSY"
"DAL","OKC"
"DAL","SAT"
"DAL","STL"
"DAY","DEN"
"DAY","TPA"
"DCA","MKE"
"DEN","EWR"
"DEN","GRR"
"DEN","PIT"
"DEN","SDF"
"DSM","LAS"
"DSM","MDW"
"ELP","SAT"
"EWR","MDW"
"EWR","STL"
"FLL","HOU"
"FLL","LAS"
"FLL","MKE"
"FLL","MSY"
"FLL","PVD"
"FNT","MCO"
"FNT","TPA"
"GRR","MCO"
"GRR","STL"
"GSP","MDW"
"HOU","AUS"
"HOU","BWI"
"HOU","CHS"
"HOU","CLT"
"HOU","CRP"
"HOU","DEN"
"HOU","GSP"
"HOU","HRL"
"HOU","LAS"
"HOU","LAX"
"HOU","LIT"
"HOU","MCI"
"HOU","MCO"
"HOU","MDW"
"HOU","MSY"
"HOU","OKC"
"HOU","PHX"
"HOU","RDU"
"HOU","SAT"
"HOU","SNA"
"HOU","TPA"
"HOU","TUL"
"IAD","MDW"
"ICT","DAL"
"ICT","LAS"
"ICT","MDW"
"IND","LAS"
"IND","MCI"
"IND","RSW"
"ISP","FLL"
"ISP","MCO"
"ISP","TPA"
"JAN","HOU"
"JAN","MCO"
"JAX","BWI"
"LAS","MCO"
"LAS","MDW"
"LAS","MKE"
"LAS","SAT"
"LAS","SMF"
"LAS","SNA"
"LAS","TPA"
"LAS","TUS"
"LAX","MDW"
"LAX","MKE"
"LBB","LAS"
"LGA","MDW"
"LGA","MKE"
"LIT","BWI"
"MCI","BWI"
"MCI","LAS"
"MCI","MDW"
"MCI","MKE"
"MCI","MSY"
"MCI","PDX"
"MCI","STL"
"MCI","TPA"
"MCO","ALB"
"MCO","MDW"
"MCO","MSY"
"MCO","STL"
"MDW","BHM"
"MDW","JAN"
"MDW","LIT"
"MDW","MEM"
"MDW","MHT"
"MDW","MSY"
"MDW","OAK"
"MDW","OKC"
"MDW","OMA"
"MDW","ONT"
"MDW","ORF"
"MDW","PDX"
"MDW","PHL"
"MDW","PHX"
"MDW","PIT"
"MDW","PVD"
"MDW","RDU"
"MDW","ROC"
"MDW","RSW"
"MDW","SAN"
"MDW","SAT"
"MDW","SDF"
"MDW","SEA"
"MDW","SFO"
"MDW","SJC"
"MDW","SLC"
"MDW","SMF"
"MDW","STL"
"MDW","TPA"
"MDW","TUL"
"MDW","TUS"
"MEM","HOU"
"MEM","TPA"
"MHT","TPA"
"MKE","BOS"
"MKE","BWI"
"MKE","MSY"
"MKE","RSW"
"MKE","SEA"
"MKE","SFO"
"MKE","STL"
"MKE","TPA"
"MSY","EYW"
"MSY","LAS"
"MSY","SAN"
"MSY","STL"
"MSY","TPA"
"OAK","DEN"
"OAK","SNA"
"OKC","BWI"
"OKC","LAS"
"OKC","STL"
"OMA","STL"
"ONT","LAS"
"PDX","RNO"
"PDX","SMF"
"PIT","TPA"
"RDU","BNA"
"RNO","MDW"
"RNO","SEA"
"ROC","MCO"
"SAN","HOU"
"SAN","MCI"
"SAN","RNO"
"SAN","SAT"
"SAN","SJC"
"SAT","STL"
"SAT","TPA"
"SEA","BWI"
"SJC","LAS"
"SMF","SAN"
"SMF","SNA"
"STL","BNA"
"STL","FLL"
"STL","LAS"
"STL","RDU"
"STL","TPA"
"TPA","PVD"
"ANU","YYZ"
"AUA","YYZ"
"AZS","YYZ"
"BDA","YYZ"
"BGI","YYZ"
"CCC","YYZ"
"CUN","YHZ"
"CUN","YVR"
"GCM","YYZ"
"LAS","YEG"
"LAS","YUL"
"LGA","YHZ"
"LIR","YYZ"
"MCO","YHZ"
"MCO","YQM"
"MCO","YYT"
"MSP","YUL"
"NAS","YYZ"
"OGG","YVR"
"PLS","YYZ"
"POP","YYZ"
"POS","YYZ"
"PUJ","YHZ"
"PVR","YYC"
"RSW","YYZ"
"SAN","YYC"
"SJD","YYC"
"SNA","YVR"
"TPA","YYZ"
"UVF","YYZ"
"YDF","YYZ"
"YEG","YOW"
"YEG","YQR"
"YEG","YUL"
"YEG","YXE"
"YEG","YYZ"
"YLW","YYC"
"YMM","YYC"
"YMM","YYZ"
"YOW","YWG"
"YOW","YYC"
"YOW","YYT"
"YQM","YYZ"
"YQR","YVR"
"YQR","YWG"
"YQR","YYC"
"YQT","YYZ"
"YUL","YVR"
"YUL","YYC"
"YVR","YWG"
"YVR","YXE"
"YWG","YXE"
"YWG","YYC"
"YXE","YYC"
"YXE","YYZ"
"YYC","YYJ"
"YYJ","YYZ"
"YYT","YYZ"
"YPM","YVZ"
"YPM","YXL"
"YQT","YXL"
"YRL","YVZ"
"YRL","YXL"
"YVZ","ZSJ"
"YXL","YAX"
"YXL","ZSJ"
"ZSJ","YPM"
"ALC","KEF"
"KEF","SXF"
"BES","LCY"
"CWL","EDI"
"CWL","GLA"
"CWL","ORY"
"DRS","LCY"
"DUB","LCY"
"LCY","NTE"
"LCY","ORY"
"ADD","MCT"
"AMM","MCT"
"CAI","MCT"
"CCJ","MCT"
"DAR","MCT"
"DEL","MCT"
"HYD","MCT"
"ISB","MCT"
"IST","MCT"
"JED","MCT"
"KUL","MCT"
"KWI","MCT"
"MAA","MCT"
"MCT","MED"
"MCT","RUH"
"MCT","ZNZ"
"MCT","ZRH"
"ACE","FRA"
"ACE","HAJ"
"ACE","STR"
"AYT","HAJ"
"AYT","NUE"
"BSL","FUE"
"BSL","HER"
"BSL","ZQW"
"CFU","STR"
"CGN","BVC"
"CGN","FUE"
"CGN","HER"
"CGN","RHO"
"DLM","DUS"
"DLM","FRA"
"DLM","HAJ"
"DLM","MUC"
"DLM","STR"
"DUS","FAO"
"DUS","XRY"
"FAO","STR"
"FNC","FRA"
"FNC","STR"
"FRA","BVC"
"FRA","FUE"
"FRA","KGS"
"FRA","LPA"
"FRA","RHO"
"FRA","TFS"
"FRA","XRY"
"FUE","HAJ"
"FUE","STR"
"HAJ","BVC"
"HAJ","KGS"
"HAJ","RHO"
"HAM","FRA"
"HER","NUE"
"KGS","STR"
"LEJ","RHO"
"LPA","NUE"
"LPA","STR"
"MUC","BVC"
"MUC","XRY"
"NUE","PMI"
"NUE","RHO"
"NUE","TFS"
"NUE","ZQW"
"RHO","STR"
"SID","CGN"
"SID","FRA"
"SID","HAJ"
"SID","MUC"
"SID","STR"
"STR","BVC"
"STR","MUC"
"STR","TFS"
"STR","XRY"
"XRY","HAM"
"ZQW","LPA"
"AJA","LGG"
"AJA","ORY"
"BIA","LGG"
"BIA","ORY"
"CLY","ORY"
"GYE","JFK"
"GYE","MIA"
"MIA","UIO"
"ADA","ADB"
"ADA","AYT"
"ADB","ASR"
"ADB","AYT"
"ADB","BSL"
"ADB","CDG"
"ADB","DIY"
"ADB","DUS"
"ADB","GZT"
"ADB","HAM"
"ADB","MUC"
"ADB","STR"
"ADB","TZX"
"AMS","ASR"
"AYT","BSL"
"AYT","GRZ"
"AYT","SZG"
"DTM","SAW"
"LNZ","SZG"
"BBO","SHJ"
"DXB","BBO"
"GLK","WJR"
"HGA","BBO"
"HGA","WJR"
"MGQ","BBO"
"MGQ","WJR"
"NBO","GLK"
"NBO","HGA"
"SHJ","HGA"
"WJR","NBO"
"AHB","JED"
"AHB","RUH"
"DMM","JED"
"DMM","MED"
"DMM","TIF"
"HMB","JED"
"JED","LXR"
"JED","MAN"
"JED","MED"
"KWI","MED"
"MED","RUH"
"RUH","TIF"
"BJX","TIJ"
"CJS","GDL"
"CJS","TIJ"
"CUL","GDL"
"CUN","GDL"
"CUN","TLC"
"CUN","VER"
"CUU","GDL"
"DEN","MEX"
"GDL","MID"
"GDL","SAT"
"GDL","TLC"
"GDL","VER"
"HMO","TIJ"
"MID","MTY"
"MTY","PVR"
"MTY","SJD"
"DME","KJA"
"DME","NSK"
"IKT","KJA"
"KHV","KJA"
"KHV","VVO"
"KJA","LED"
"KJA","MJZ"
"KJA","OVB"
"KRR","OVB"
"NSK","AER"
"NSK","SVX"
"BSB","RAO"
"GYN","RAO"
"GYN","UDI"
"IFN","KIH"
"KIH","THR"
"MHD","KIH"
"DME","TJM"
"KJA","SVX"
"LED","TJM"
"NUX","TJM"
"DOM","EIS"
"EIS","NEV"
"EIS","STT"
"STT","SXM"
"MDL","RGN"
"MDL","THL"
"THL","HEH"
"ALA","FRU"
"DYU","FRU"
"FRU","KJA"
"FRU","LED"
"FRU","OSS"
"LED","OSS"
"OSS","IKT"
"OSS","KJA"
"BEG","TGD"
"FCO","TGD"
"LJU","TGD"
"TGD","VIE"
"BKI","MNL"
"KLO","PUS"
"KLO","TPE"
"CGA","KTN"
"ADA","EBL"
"BEY","EBL"
"DME","DNK"
"DNK","KBP"
"DNK","VIE"
"ASU","VVI"
"CBB","LPB"
"CBB","VVI"
"LPB","TJA"
"TJA","VVI"
"ALA","GUW"
"AGP","BHX"
"ALC","LTN"
"AYT","LTN"
"BCN","BHX"
"BCN","LBA"
"BHX","BJV"
"BHX","FNC"
"BHX","PFO"
"BJV","LBA"
"DLM","LTN"
"HER","LBA"
"LBA","LCA"
"LBA","MAH"
"LEI","MAN"
"LTN","LCA"
"MAN","VRN"
"BAV","CAN"
"BHY","HGH"
"BHY","PEK"
"BKK","SZX"
"CAN","DAX"
"CAN","GYS"
"CAN","JDZ"
"CAN","JZH"
"CAN","LYI"
"CAN","WXN"
"CAN","YBP"
"CAN","YCU"
"CGQ","CTU"
"CGQ","SZX"
"CIF","PEK"
"CIH","CTU"
"CKG","HYN"
"CKG","NTG"
"CKG","YTY"
"CSX","HYN"
"CSX","SZX"
"CSX","WUX"
"CTU","HRB"
"CTU","KRL"
"CTU","UYN"
"CTU","YCU"
"CTU","YIW"
"CTU","ZHA"
"CTU","ZUH"
"CZX","KMG"
"DAT","PEK"
"DAX","KMG"
"DAX","PEK"
"DAX","SZX"
"DLC","NTG"
"DLC","WUX"
"DSN","PEK"
"FOC","JDZ"
"FOC","KIX"
"FOC","WUX"
"GYS","HGH"
"GYS","PEK"
"GYS","SZX"
"HAK","TSN"
"HET","PVG"
"HGH","YCU"
"HKG","JJN"
"HLH","PEK"
"HMI","KRL"
"HMI","PEK"
"HRB","TYN"
"HYN","PEK"
"HYN","SZX"
"HYN","ZUH"
"JDZ","PEK"
"JDZ","SHA"
"JDZ","SZX"
"JDZ","XIY"
"JJN","PVG"
"JUZ","SZX"
"KIX","WUX"
"KMG","YCU"
"LXA","PEK"
"LYI","SHE"
"MIG","PEK"
"MIG","SZX"
"NNG","TPE"
"NTG","PEK"
"NTG","SHE"
"NTG","SZX"
"NTG","TSN"
"NTG","XMN"
"PEK","TXN"
"PEK","XFN"
"PEK","XIL"
"PEK","YBP"
"PEK","YCU"
"PEK","YNZ"
"PEK","YTY"
"PEK","ZHA"
"SHE","WNZ"
"SHE","WUX"
"SYX","TYN"
"SYX","WUX"
"SZX","YBP"
"SZX","YCU"
"SZX","ZHA"
"TSN","YCU"
"URC","YCU"
"WUH","WUX"
"WUH","XNN"
"WUH","YTY"
"XIY","YNT"
"XIY","YTY"
"XMN","YTY"
"ALG","LIL"
"ALG","LYS"
"ALG","ORY"
"ALG","TLS"
"CDG","ORN"
"CZL","LYS"
"CZL","MRS"
"CZL","ORY"
"LIL","ORN"
"LYS","ORN"
"LYS","QSF"
"MRS","ORN"
"MRS","QSF"
"ORN","ORY"
"ORN","TLS"
"ORY","QSF"
"ORY","VKO"
"ISA","TSV"
