source_city,target_city,Source,Target,latitude.x,longitude.x,aiportname.x,latitude.y,longitude.y,aiportname.y
Atlanta_US,Moline_US,ATL,MLI,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,41.448502,-90.5075,Quad City International Airport
Atlanta_US,Mobile_US,ATL,MOB,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,30.6912,-88.242798,Mobile Regional Airport
Atlanta_US,Madison_US,ATL,MSN,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,43.1399,-89.337502,Dane County Regional Truax Field
Atlanta_US,Munich_Germany,ATL,MUC,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,48.353802,11.7861,Munich Airport
Atlanta_US,Nassau_Bahamas,ATL,NAS,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,25.039,-77.466202,Lynden Pindling International Airport
Atlanta_US,Jacksonville NC_US,ATL,OAJ,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,34.829201,-77.612099,Albert J Ellis Airport
Atlanta_US,Newport News_US,ATL,PHF,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,37.131901,-76.492996,Newport News Williamsburg International Airport
Atlanta_US,Peoria_US,ATL,PIA,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,40.6642,-89.693298,General Wayne A. Downing Peoria International Airport
Atlanta_US,Providence_US,ATL,PVD,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,41.732601,-71.420403,Theodore Francis Green State Airport
Atlanta_US,Louisville_US,ATL,SDF,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,38.1744,-85.736,Louisville International Standiford Field
Atlanta_US,Springfield_US,ATL,SGF,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,37.245701,-93.388603,Springfield Branson National Airport
Atlanta_US,San Jose_Costa Rica,ATL,SJO,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,9.99386,-84.208801,Juan Santamaria International Airport
Atlanta_US,Sacramento_US,ATL,SMF,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,38.6954,-121.591003,Sacramento International Airport
Atlanta_US,Stuttgart_Germany,ATL,STR,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,48.689899,9.22196,Stuttgart Airport
Atlanta_US,Tallahassee_US,ATL,TLH,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,30.3965,-84.350304,Tallahassee Regional Airport
Atlanta_US,Tulsa_US,ATL,TUL,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport,36.198399,-95.8881,Tulsa International Airport
Oranjestad_Aruba,New York_US,AUA,JFK,12.5014,-70.015198,Queen Beatrix International Airport,40.639801,-73.7789,John F Kennedy International Airport
Austin_US,Orlando_US,AUS,MCO,30.1945,-97.669899,Austin Bergstrom International Airport,28.429399,-81.308998,Orlando International Airport
Windsor Locks_US,Orlando_US,BDL,MCO,41.9389,-72.683197,Bradley International Airport,28.429399,-81.308998,Orlando International Airport
Nashville_US,New York_US,BNA,JFK,36.1245,-86.6782,Nashville International Airport,40.639801,-73.7789,John F Kennedy International Airport
Nashville_US,New York_US,BNA,LGA,36.1245,-86.6782,Nashville International Airport,40.777199,-73.872597,La Guardia Airport
Brisbane_Australia,Los Angeles_US,BNE,LAX,-27.384199,153.117004,Brisbane International Airport,33.942501,-118.407997,Los Angeles International Airport
Bogota_Colombia,New York_US,BOG,JFK,4.70159,-74.1469,El Dorado International Airport,40.639801,-73.7789,John F Kennedy International Airport
Boston_US,Charleston_US,BOS,CHS,42.3643,-71.005203,General Edward Lawrence Logan International Airport,32.898602,-80.040497,Charleston Air Force Base-International Airport
Boston_US,Detroit_US,BOS,DTW,42.3643,-71.005203,General Edward Lawrence Logan International Airport,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport
Boston_US,Rome_Italy,BOS,FCO,42.3643,-71.005203,General Edward Lawrence Logan International Airport,41.800278,12.238889,Leonardo da Vinci–Fiumicino Airport
Boston_US,Jacksonville_US,BOS,JAX,42.3643,-71.005203,General Edward Lawrence Logan International Airport,30.494101,-81.687897,Jacksonville International Airport
Boston_US,Las Vegas_US,BOS,LAS,42.3643,-71.005203,General Edward Lawrence Logan International Airport,36.080101,-115.152,McCarran International Airport
Boston_US,New York_US,BOS,LGA,42.3643,-71.005203,General Edward Lawrence Logan International Airport,40.777199,-73.872597,La Guardia Airport
Boston_US,Orlando_US,BOS,MCO,42.3643,-71.005203,General Edward Lawrence Logan International Airport,28.429399,-81.308998,Orlando International Airport
Boston_US,Nassau_Bahamas,BOS,NAS,42.3643,-71.005203,General Edward Lawrence Logan International Airport,25.039,-77.466202,Lynden Pindling International Airport
Boston_US,Providenciales_Turks and Caicos Islands,BOS,PLS,42.3643,-71.005203,General Edward Lawrence Logan International Airport,21.7736,-72.2659,Providenciales Airport
Boston_US,Raleigh-durham_US,BOS,RDU,42.3643,-71.005203,General Edward Lawrence Logan International Airport,35.877602,-78.787498,Raleigh Durham International Airport
Brussels_Belgium,New York_US,BRU,JFK,50.901402,4.48444,Brussels Airport,40.639801,-73.7789,John F Kennedy International Airport
Buffalo_US,New York_US,BUF,JFK,42.940498,-78.732201,Buffalo Niagara International Airport,40.639801,-73.7789,John F Kennedy International Airport
Baltimore_US,New York_US,BWI,JFK,39.1754,-76.668297,Baltimore/Washington International Thurgood Marshall Airport,40.639801,-73.7789,John F Kennedy International Airport
Guangzhou_China,Los Angeles_US,CAN,LAX,23.392401,113.299004,Guangzhou Baiyun International Airport,33.942501,-118.407997,Los Angeles International Airport
Paris_France,Casablanca_Morocco,CDG,CMN,49.012798,2.55,Charles de Gaulle International Airport,33.3675,-7.58997,Mohammed V International Airport
Paris_France,Cincinnati_US,CDG,CVG,49.012798,2.55,Charles de Gaulle International Airport,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport
Paris_France,Newark_US,CDG,EWR,49.012798,2.55,Charles de Gaulle International Airport,40.692501,-74.168701,Newark Liberty International Airport
Paris_France,Minneapolis_US,CDG,MSP,49.012798,2.55,Charles de Gaulle International Airport,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport
Paris_France,Niamey_Niger,CDG,NIM,49.012798,2.55,Charles de Gaulle International Airport,13.4815,2.18361,Diori Hamani International Airport
Paris_France,Pittsburgh_US,CDG,PIT,49.012798,2.55,Charles de Gaulle International Airport,40.491501,-80.232903,Pittsburgh International Airport
Paris_France,Salt Lake City_US,CDG,SLC,49.012798,2.55,Charles de Gaulle International Airport,40.788399,-111.977997,Salt Lake City International Airport
Charlottesville VA_US,New York_US,CHO,LGA,38.138599,-78.452904,Charlottesville Albemarle Airport,40.777199,-73.872597,La Guardia Airport
Charleston_US,New York_US,CHS,JFK,32.898602,-80.040497,Charleston Air Force Base-International Airport,40.639801,-73.7789,John F Kennedy International Airport
Cleveland_US,New York_US,CLE,JFK,41.411701,-81.8498,Cleveland Hopkins International Airport,40.639801,-73.7789,John F Kennedy International Airport
Charlotte_US,Cincinnati_US,CLT,CVG,35.214001,-80.9431,Charlotte Douglas International Airport,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport
Charlotte_US,Detroit_US,CLT,DTW,35.214001,-80.9431,Charlotte Douglas International Airport,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport
Charlotte_US,New York_US,CLT,LGA,35.214001,-80.9431,Charlotte Douglas International Airport,40.777199,-73.872597,La Guardia Airport
Charlotte_US,Minneapolis_US,CLT,MSP,35.214001,-80.9431,Charlotte Douglas International Airport,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport
Charlotte_US,Salt Lake City_US,CLT,SLC,35.214001,-80.9431,Charlotte Douglas International Airport,40.788399,-111.977997,Salt Lake City International Airport
Columbus_US,New York_US,CMH,JFK,39.998001,-82.891899,John Glenn Columbus International Airport,40.639801,-73.7789,John F Kennedy International Airport
Columbus_US,New York_US,CMH,LGA,39.998001,-82.891899,John Glenn Columbus International Airport,40.777199,-73.872597,La Guardia Airport
Culiacan_Mexico,Hermosillo_Mexico,CUL,HMO,24.7645,-107.474998,Bachigualato Federal International Airport,29.0959,-111.047996,General Ignacio P. Garcia International Airport
Culiacan_Mexico,Monterrey_Mexico,CUL,MTY,24.7645,-107.474998,Bachigualato Federal International Airport,25.7785,-100.107002,General Mariano Escobedo International Airport
Cancun_Mexico,Detroit_US,CUN,DTW,21.036501,-86.877098,Cancún International Airport,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport
Cancun_Mexico,Indianapolis_US,CUN,IND,21.036501,-86.877098,Cancún International Airport,39.7173,-86.294403,Indianapolis International Airport
Cancun_Mexico,Los Angeles_US,CUN,LAX,21.036501,-86.877098,Cancún International Airport,33.942501,-118.407997,Los Angeles International Airport
Cancun_Mexico,Minneapolis_US,CUN,MSP,21.036501,-86.877098,Cancún International Airport,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport
Cancun_Mexico,Raleigh-durham_US,CUN,RDU,21.036501,-86.877098,Cancún International Airport,35.877602,-78.787498,Raleigh Durham International Airport
Cancun_Mexico,Salt Lake City_US,CUN,SLC,21.036501,-86.877098,Cancún International Airport,40.788399,-111.977997,Salt Lake City International Airport
Cincinnati_US,Cancun_Mexico,CVG,CUN,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport,21.036501,-86.877098,Cancún International Airport
Cincinnati_US,Washington_US,CVG,DCA,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport,38.8521,-77.037697,Ronald Reagan Washington National Airport
Cincinnati_US,Dallas-Fort Worth_US,CVG,DFW,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Cincinnati_US,New York_US,CVG,JFK,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport,40.639801,-73.7789,John F Kennedy International Airport
Cincinnati_US,Chicago_US,CVG,ORD,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport,41.9786,-87.9048,Chicago O'Hare International Airport
Cincinnati_US,Philadelphia_US,CVG,PHL,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport,39.871899,-75.241096,Philadelphia International Airport
Cincinnati_US,Toronto_Canada,CVG,YYZ,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport,43.6772,-79.6306,Lester B. Pearson International Airport
Dayton_US,New York_US,DAY,LGA,39.902401,-84.219398,James M Cox Dayton International Airport,40.777199,-73.872597,La Guardia Airport
Washington_US,Detroit_US,DCA,DTW,38.8521,-77.037697,Ronald Reagan Washington National Airport,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport
Washington_US,New York_US,DCA,JFK,38.8521,-77.037697,Ronald Reagan Washington National Airport,40.639801,-73.7789,John F Kennedy International Airport
Washington_US,New York_US,DCA,LGA,38.8521,-77.037697,Ronald Reagan Washington National Airport,40.777199,-73.872597,La Guardia Airport
Washington_US,Memphis_US,DCA,MEM,38.8521,-77.037697,Ronald Reagan Washington National Airport,35.0424,-89.9767,Memphis International Airport
Washington_US,Minneapolis_US,DCA,MSP,38.8521,-77.037697,Ronald Reagan Washington National Airport,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport
Washington_US,Omaha_US,DCA,OMA,38.8521,-77.037697,Ronald Reagan Washington National Airport,41.3032,-95.894096,Eppley Airfield
Denver_US,New York_US,DEN,JFK,39.861698,-104.672996,Denver International Airport,40.639801,-73.7789,John F Kennedy International Airport
Dallas-Fort Worth_US,Detroit_US,DFW,DTW,32.896801,-97.038002,Dallas Fort Worth International Airport,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport
Dallas-Fort Worth_US,Seoul_South Korea,DFW,ICN,32.896801,-97.038002,Dallas Fort Worth International Airport,37.469101,126.450996,Incheon International Airport
Dallas-Fort Worth_US,New York_US,DFW,JFK,32.896801,-97.038002,Dallas Fort Worth International Airport,40.639801,-73.7789,John F Kennedy International Airport
Dallas-Fort Worth_US,New York_US,DFW,LGA,32.896801,-97.038002,Dallas Fort Worth International Airport,40.777199,-73.872597,La Guardia Airport
Dallas-Fort Worth_US,Memphis_US,DFW,MEM,32.896801,-97.038002,Dallas Fort Worth International Airport,35.0424,-89.9767,Memphis International Airport
Dallas-Fort Worth_US,Minneapolis_US,DFW,MSP,32.896801,-97.038002,Dallas Fort Worth International Airport,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport
Dallas-Fort Worth_US,Salt Lake City_US,DFW,SLC,32.896801,-97.038002,Dallas Fort Worth International Airport,40.788399,-111.977997,Salt Lake City International Airport
Dallas-Fort Worth_US,Calgary_Canada,DFW,YYC,32.896801,-97.038002,Dallas Fort Worth International Airport,51.113899,-114.019997,Calgary International Airport
Dammam_Saudi Arabia,Kuwait_Kuwait,DMM,KWI,26.471201,49.797901,King Fahd International Airport,29.226601,47.968899,Kuwait International Airport
Doha_Qatar,Muscat_Oman,DOH,MCT,25.273056,51.608056,Hamad International Airport,23.5933,58.284401,Muscat International Airport
Detroit_US,Frankfurt_Germany,DTW,FRA,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,50.033333,8.570556,Frankfurt am Main Airport
Detroit_US,New York_US,DTW,LGA,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,40.777199,-73.872597,La Guardia Airport
Detroit_US,London_United Kingdom,DTW,LHR,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,51.4706,-0.461941,London Heathrow Airport
Detroit_US,Mexico City_Mexico,DTW,MEX,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,19.4363,-99.072098,Licenciado Benito Juarez International Airport
Detroit_US,Miami_US,DTW,MIA,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,25.7932,-80.290604,Miami International Airport
Detroit_US,Monterrey_Mexico,DTW,MTY,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,25.7785,-100.107002,General Mariano Escobedo International Airport
Detroit_US,Chicago_US,DTW,ORD,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,41.9786,-87.9048,Chicago O'Hare International Airport
Detroit_US,Portland_US,DTW,PDX,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,45.588699,-122.598,Portland International Airport
Detroit_US,Beijing_China,DTW,PEK,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,40.080101,116.584999,Beijing Capital International Airport
Detroit_US,Philadelphia_US,DTW,PHL,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,39.871899,-75.241096,Philadelphia International Airport
Detroit_US,Phoenix_US,DTW,PHX,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,33.434299,-112.012001,Phoenix Sky Harbor International Airport
Detroit_US,Shanghai_China,DTW,PVG,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,31.1434,121.805,Shanghai Pudong International Airport
Detroit_US,Portland_US,DTW,PWM,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,43.646198,-70.309303,Portland International Jetport Airport
Detroit_US,San Diego_US,DTW,SAN,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,32.733601,-117.190002,San Diego International Airport
Detroit_US,Montreal_Canada,DTW,YUL,42.212399,-83.353401,Detroit Metropolitan Wayne County Airport,45.4706,-73.740799,Montreal / Pierre Elliott Trudeau International Airport
Fresno_US,Guadalajara_Mexico,FAT,GDL,36.776199,-119.718002,Fresno Yosemite International Airport,20.521799,-103.310997,Don Miguel Hidalgo Y Costilla International Airport
Rome_Italy,Los Angeles_US,FCO,LAX,41.800278,12.238889,Leonardo da Vinci–Fiumicino Airport,33.942501,-118.407997,Los Angeles International Airport
Rome_Italy,Miami_US,FCO,MIA,41.800278,12.238889,Leonardo da Vinci–Fiumicino Airport,25.7932,-80.290604,Miami International Airport
Fort Lauderdale_US,New York_US,FLL,JFK,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport,40.639801,-73.7789,John F Kennedy International Airport
Fort Lauderdale_US,New York_US,FLL,LGA,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport,40.777199,-73.872597,La Guardia Airport
Fort Lauderdale_US,Raleigh-durham_US,FLL,RDU,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport,35.877602,-78.787498,Raleigh Durham International Airport
Fort Lauderdale_US,Toronto_Canada,FLL,YYZ,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport,43.6772,-79.6306,Lester B. Pearson International Airport
Frankfurt_Germany,New York_US,FRA,JFK,50.033333,8.570556,Frankfurt am Main Airport,40.639801,-73.7789,John F Kennedy International Airport
Guadalajara_Mexico,Ontario_US,GDL,ONT,20.521799,-103.310997,Don Miguel Hidalgo Y Costilla International Airport,34.056,-117.600998,Ontario International Airport
Guadalajara_Mexico,Chicago_US,GDL,ORD,20.521799,-103.310997,Don Miguel Hidalgo Y Costilla International Airport,41.9786,-87.9048,Chicago O'Hare International Airport
Guadalajara_Mexico,Sacramento_US,GDL,SMF,20.521799,-103.310997,Don Miguel Hidalgo Y Costilla International Airport,38.6954,-121.591003,Sacramento International Airport
Glasgow_United Kingdom,Orlando_US,GLA,MCO,55.871899,-4.43306,Glasgow International Airport,28.429399,-81.308998,Orlando International Airport
Point Salines_Grenada,New York_US,GND,JFK,12.0042,-61.786201,Point Salines International Airport,40.639801,-73.7789,John F Kennedy International Airport
Sao Paulo_Brazil,New York_US,GRU,JFK,-23.435556,-46.473057,Guarulhos - Governador André Franco Montoro International Airport,40.639801,-73.7789,John F Kennedy International Airport
Greensboro_US,New York_US,GSO,LGA,36.097801,-79.937302,Piedmont Triad International Airport,40.777199,-73.872597,La Guardia Airport
Guatemala City_Guatemala,Atlanta_US,GUA,ATL,14.5833,-90.527496,La Aurora Airport,33.6367,-84.428101,Hartsfield Jackson Atlanta International Airport
Hermosillo_Mexico,Los Angeles_US,HMO,LAX,29.0959,-111.047996,General Ignacio P. Garcia International Airport,33.942501,-118.407997,Los Angeles International Airport
Honolulu_US,Osaka_Japan,HNL,KIX,21.32062,-157.924228,Daniel K Inouye International Airport,34.427299,135.244003,Kansai International Airport
Honolulu_US,Nagoya_Japan,HNL,NGO,21.32062,-157.924228,Daniel K Inouye International Airport,34.858398,136.804993,Chubu Centrair International Airport
